"id"	"sym"	"barcode"	"marker"	"cellType"	"data"	"NSForest_markers"	"clusterName"	"clusterSize"	"f_score"	"marker_count"	"binary_genes"	"V1"	"V2"	"prior_prob_off"	"prior_prob_on"	"target"
"ENSG00000007933"	"FMO3"	0.0028244835416934	"Multiciliated (nasal)"	"Ionocyte"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1.26700488642384e-10	"Multiciliated (nasal)"	"SMG serous (nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.119679236505972	"Multiciliated (nasal)"	"Club (non-nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	3.37586008741231e-05	"Multiciliated (nasal)"	"Mesothelium"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.00278264937015116	"Multiciliated (nasal)"	"SMG duct"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.000517724973464473	"Multiciliated (nasal)"	"AT0"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	7.13985425504493e-08	"Multiciliated (nasal)"	"AT2 proliferating"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1.54884277070444e-08	"Multiciliated (nasal)"	"Classical monocytes"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0237981120282218	"Multiciliated (nasal)"	"Pericytes"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.00107544972432527	"Multiciliated (nasal)"	"Goblet (subsegmental)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	2.48755539308809e-06	"Multiciliated (nasal)"	"Mast cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.317989382362017	"Multiciliated (nasal)"	"Goblet (nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.000121085938936449	"Multiciliated (nasal)"	"SMG mucous"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	6.73964502262425e-09	"Multiciliated (nasal)"	"Interstitial Mph perivascular"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1.0131104421357e-06	"Multiciliated (nasal)"	"DC1"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.101646141556957	"Multiciliated (nasal)"	"Multiciliated (non-nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	3.29134176343948e-07	"Multiciliated (nasal)"	"B cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.204606028145781	"Multiciliated (nasal)"	"Myofibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.00280171247484384	"Multiciliated (nasal)"	"Lymphatic EC differentiating"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	4.25141698992548e-06	"Multiciliated (nasal)"	"Neuroendocrine"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.28341137228608	"Multiciliated (nasal)"	"Peribronchial fibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	2.46977624204781e-06	"Multiciliated (nasal)"	"DC2"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	3.0930105196364e-06	"Multiciliated (nasal)"	"Migratory DCs"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	9.74408866169646e-05	"Multiciliated (nasal)"	"Lymphatic EC proliferating"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	7.40726024545113e-08	"Multiciliated (nasal)"	"EC venous pulmonary"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0426681197509772	"Multiciliated (nasal)"	"Goblet (bronchial)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.00147657692122261	"Multiciliated (nasal)"	"Subpleural fibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1.64951646092204e-10	"Multiciliated (nasal)"	"EC aerocyte capillary"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1.52967920353936e-05	"Multiciliated (nasal)"	"Hematopoietic stem cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0909859983356823	"Multiciliated (nasal)"	"Smooth muscle"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	3.91376167585555e-13	"Multiciliated (nasal)"	"Alveolar Mph CCL3+"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0172292402086845	"Multiciliated (nasal)"	"Adventitial fibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	5.05106796538923e-06	"Multiciliated (nasal)"	"EC general capillary"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.275182980335728	"Multiciliated (nasal)"	"Alveolar fibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.113687056391975	"Multiciliated (nasal)"	"Suprabasal"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	6.22114166048959e-06	"Multiciliated (nasal)"	"EC venous systemic"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1.86592183384904e-07	"Multiciliated (nasal)"	"SMG serous (bronchial)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.49085260410221	"Multiciliated (nasal)"	"Club (nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	9.7153482806922e-05	"Multiciliated (nasal)"	"CD8 T cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	3.28037957908478e-10	"Multiciliated (nasal)"	"Alveolar Mph proliferating"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	5.29069114907355e-11	"Multiciliated (nasal)"	"Monocyte-derived Mph"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	5.38136198935391e-08	"Multiciliated (nasal)"	"Plasma cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.626234124292581	"Multiciliated (nasal)"	"Multiciliated (nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	TRUE
"ENSG00000007933"	"FMO3"	0.0508897646187776	"Multiciliated (nasal)"	"SM activated stress response"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1.35828897485091e-06	"Multiciliated (nasal)"	"CD4 T cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0291069203015021	"Multiciliated (nasal)"	"pre-TB secretory"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.00864990761234696	"Multiciliated (nasal)"	"Hillock-like"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	4.55208796018569e-07	"Multiciliated (nasal)"	"EC arterial"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	5.61461901860127e-07	"Multiciliated (nasal)"	"AT1"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.109515453811639	"Multiciliated (nasal)"	"Basal resting"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1.64396905810715e-10	"Multiciliated (nasal)"	"AT2"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000010327"	"STAB1"	2.44954997286051e-07	"Interstitial Mph perivascular"	"AT0"	"hlca"	"STAB1"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"['F13A1', 'STAB1', 'FCGR2B', 'CSF1R', 'TGFBI', 'RNASE6', 'CD14', 'CD163', 'MS4A6A', 'MRC1']"	0.420997407269687	0.537583939277476	0.958581346547163	0.0414186534528372	FALSE
"ENSG00000010327"	"STAB1"	1.81467220607967e-05	"Interstitial Mph perivascular"	"Alveolar Mph proliferating"	"hlca"	"STAB1"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"['F13A1', 'STAB1', 'FCGR2B', 'CSF1R', 'TGFBI', 'RNASE6', 'CD14', 'CD163', 'MS4A6A', 'MRC1']"	0.420997407269687	0.537583939277476	0.958581346547163	0.0414186534528372	FALSE
"ENSG00000010327"	"STAB1"	2.2631567464515e-07	"Interstitial Mph perivascular"	"Plasmacytoid DCs"	"hlca"	"STAB1"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"['F13A1', 'STAB1', 'FCGR2B', 'CSF1R', 'TGFBI', 'RNASE6', 'CD14', 'CD163', 'MS4A6A', 'MRC1']"	0.420997407269687	0.537583939277476	0.958581346547163	0.0414186534528372	FALSE
"ENSG00000010327"	"STAB1"	3.43040605621514e-06	"Interstitial Mph perivascular"	"AT2 proliferating"	"hlca"	"STAB1"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"['F13A1', 'STAB1', 'FCGR2B', 'CSF1R', 'TGFBI', 'RNASE6', 'CD14', 'CD163', 'MS4A6A', 'MRC1']"	0.420997407269687	0.537583939277476	0.958581346547163	0.0414186534528372	FALSE
