"id"	"sym"	"barcode"	"marker"	"cellType"	"data"	"NSForest_markers"	"clusterName"	"clusterSize"	"f_score"	"marker_count"	"binary_genes"	"V1"	"V2"	"prior_prob_off"	"prior_prob_on"	"target"
"ENSG00000007933"	"FMO3"	0.999977143348999	"Multiciliated (nasal)"	"SMG duct"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.961741938931506	"Multiciliated (nasal)"	"AT0"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0648365336163432	"Multiciliated (nasal)"	"AT2 proliferating"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0608609280652959	"Multiciliated (nasal)"	"Classical monocytes"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.999999999999669	"Multiciliated (nasal)"	"Pericytes"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.99106451128131	"Multiciliated (nasal)"	"Goblet (subsegmental)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.1917255683874	"Multiciliated (nasal)"	"Mast cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Goblet (nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.558683454108603	"Multiciliated (nasal)"	"SMG mucous"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0465941313629024	"Multiciliated (nasal)"	"Interstitial Mph perivascular"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0856252397979318	"Multiciliated (nasal)"	"DC1"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Multiciliated (non-nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0932498658784594	"Multiciliated (nasal)"	"B cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Myofibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.973569481843716	"Multiciliated (nasal)"	"Lymphatic EC differentiating"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.141944272791577	"Multiciliated (nasal)"	"Neuroendocrine"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Peribronchial fibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.210174647035494	"Multiciliated (nasal)"	"DC2"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.107940031760245	"Multiciliated (nasal)"	"Migratory DCs"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.124469700481186	"Multiciliated (nasal)"	"Lymphatic EC proliferating"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0725668806117444	"Multiciliated (nasal)"	"EC venous pulmonary"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Goblet (bronchial)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.982457526522176	"Multiciliated (nasal)"	"Subpleural fibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0156605967925592	"Multiciliated (nasal)"	"EC aerocyte capillary"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0927304897798046	"Multiciliated (nasal)"	"Hematopoietic stem cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Smooth muscle"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.00971349955175249	"Multiciliated (nasal)"	"Alveolar Mph CCL3+"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.999999999999908	"Multiciliated (nasal)"	"Adventitial fibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.260573865652484	"Multiciliated (nasal)"	"EC general capillary"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Alveolar fibroblasts"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Suprabasal"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.273797336624258	"Multiciliated (nasal)"	"EC venous systemic"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0739342264877173	"Multiciliated (nasal)"	"SMG serous (bronchial)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Club (nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.755814679234422	"Multiciliated (nasal)"	"CD8 T cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.017950585411308	"Multiciliated (nasal)"	"Alveolar Mph proliferating"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0282031925093587	"Multiciliated (nasal)"	"Monocyte-derived Mph"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0667963011784992	"Multiciliated (nasal)"	"Plasma cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Multiciliated (nasal)"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	TRUE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"SM activated stress response"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.173613306741511	"Multiciliated (nasal)"	"CD4 T cells"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"pre-TB secretory"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.999999999114501	"Multiciliated (nasal)"	"Hillock-like"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.118060644598864	"Multiciliated (nasal)"	"EC arterial"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.12215542259457	"Multiciliated (nasal)"	"AT1"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	1	"Multiciliated (nasal)"	"Basal resting"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000007933"	"FMO3"	0.0343539992278586	"Multiciliated (nasal)"	"AT2"	"hlca"	"FMO3"	"Multiciliated (nasal)"	4869	0.587560540402753	3	"['FMO3', 'MRLN', 'MPV17L', 'DIAPH2', 'OMG', 'RP11-356K23.1', 'PROM1', 'ARL3', 'MS4A8', 'LYPD2']"	0.793107313589448	0.200626861349332	0.99373417493878	0.00626582506121975	FALSE
"ENSG00000010327"	"STAB1"	0.685372056942716	"Interstitial Mph perivascular"	"AT0"	"hlca"	"STAB1"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"['F13A1', 'STAB1', 'FCGR2B', 'CSF1R', 'TGFBI', 'RNASE6', 'CD14', 'CD163', 'MS4A6A', 'MRC1']"	0.420997407269687	0.537583939277476	0.958581346547163	0.0414186534528372	FALSE
"ENSG00000010327"	"STAB1"	0.998930613748515	"Interstitial Mph perivascular"	"Alveolar Mph proliferating"	"hlca"	"STAB1"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"['F13A1', 'STAB1', 'FCGR2B', 'CSF1R', 'TGFBI', 'RNASE6', 'CD14', 'CD163', 'MS4A6A', 'MRC1']"	0.420997407269687	0.537583939277476	0.958581346547163	0.0414186534528372	FALSE
"ENSG00000010327"	"STAB1"	0.120752457969227	"Interstitial Mph perivascular"	"Plasmacytoid DCs"	"hlca"	"STAB1"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"['F13A1', 'STAB1', 'FCGR2B', 'CSF1R', 'TGFBI', 'RNASE6', 'CD14', 'CD163', 'MS4A6A', 'MRC1']"	0.420997407269687	0.537583939277476	0.958581346547163	0.0414186534528372	FALSE
"ENSG00000010327"	"STAB1"	0.972619394855218	"Interstitial Mph perivascular"	"AT2 proliferating"	"hlca"	"STAB1"	"Interstitial Mph perivascular"	4805	0.463548251158871	3	"['F13A1', 'STAB1', 'FCGR2B', 'CSF1R', 'TGFBI', 'RNASE6', 'CD14', 'CD163', 'MS4A6A', 'MRC1']"	0.420997407269687	0.537583939277476	0.958581346547163	0.0414186534528372	FALSE
